Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1789668375,500,,Aggregated,148.300000,0.000000,610,2300,3000,3400,4500,5300,5900,6400,6700,6800,6900,12068,0,610,1615.5391232350462,3.7283999990904704,6892.434999994293,12990.892857142857
1789668376,500,,Aggregated,149.200000,0.000000,610,2300,3000,3400,4400,5300,5900,6400,6700,6800,6900,12229,0,610,1614.9394714286111,3.7283999990904704,6892.434999994293,13033.82705045384
1789668377,500,,Aggregated,147.700000,0.000000,600,2400,3000,3300,4400,5200,5800,6400,6700,6800,6900,12382,0,600,1613.1735028832552,3.7283999990904704,6892.434999994293,13066.54482313035
1789668378,500,,Aggregated,145.700000,0.000000,600,2400,3000,3300,4400,5200,5800,6400,6700,6800,6900,12538,0,600,1610.8973120513988,3.7283999990904704,6892.434999994293,13093.600015951508
1789668379,500,,Aggregated,147.800000,0.000000,600,2400,3000,3300,4400,5200,5800,6400,6700,6800,6900,12680,0,600,1607.3261305363064,3.7283999990904704,6892.434999994293,13098.917744479495
1789668380,500,,Aggregated,146.300000,0.000000,600,2400,3000,3300,4400,5200,5800,6400,6700,6800,6900,12799,0,600,1603.2770854285734,3.7283999990904704,6892.434999994293,13089.563090866473
1789668381,500,,Aggregated,149.600000,0.000000,600,2400,3000,3300,4400,5200,5800,6400,6700,6800,6900,12961,0,600,1602.2684750328117,3.7283999990904704,6892.434999994293,13126.160790062495
1789668382,500,,Aggregated,146.700000,0.000000,600,2400,3000,3200,4300,5200,5800,6400,6700,6800,6900,13103,0,600,1600.2274547813677,3.7283999990904704,6892.434999994293,13137.98122567351
1789668383,500,,Aggregated,146.600000,0.000000,600,2400,3000,3200,4300,5200,5800,6400,6700,6800,6900,13226,0,600,1598.1916165885616,3.7283999990904704,6892.434999994293,13125.003099954634
1789668384,500,,Aggregated,146.400000,0.000000,600,2400,3000,3300,4300,5200,5800,6400,6700,6800,6900,13389,0,600,1597.8218208230844,3.7283999990904704,6892.434999994293,13130.43050265143
1789668385,500,,Aggregated,144.100000,0.000000,600,2400,3000,3300,4300,5200,5800,6400,6700,6800,6900,13494,0,600,1597.0523970727922,3.7283999990904704,6892.434999994293,13127.360085964132
1789668386,500,,Aggregated,142.100000,0.000000,600,2400,3000,3300,4300,5200,5800,6400,6700,6800,6900,13634,0,600,1596.4670524864482,3.7283999990904704,6892.434999994293,13115.561317294998
1789668387,500,,Aggregated,143.700000,0.000000,600,2400,3000,3300,4300,5200,5800,6300,6700,6800,6900,13820,0,600,1600.0003590521126,3.7283999990904704,6892.434999994293,13176.290955137481
1789668388,500,,Aggregated,141.300000,0.000000,600,2500,3000,3300,4300,5200,5800,6300,6700,6800,6900,13984,0,600,1599.5882066218678,3.7283999990904704,6892.434999994293,13227.326086956522
1789668389,500,,Aggregated,140.300000,0.000000,600,2500,3000,3300,4300,5200,5800,6300,6700,6800,6900,14123,0,600,1594.8765912200006,3.7283999990904704,6892.434999994293,13224.78786376832
1789668390,500,,Aggregated,144.600000,0.000000,600,2400,3000,3200,4300,5100,5800,6300,6700,6800,6900,14254,0,600,1588.8481436018035,3.7283999990904704,6892.434999994293,13193.275431457836
1789668391,500,,Aggregated,143.900000,0.000000,600,2500,3000,3200,4200,5100,5800,6300,6700,6800,6900,14385,0,600,1588.1883016406077,3.7283999990904704,6892.434999994293,13222.362599930482
1789668392,500,,Aggregated,144.200000,0.000000,600,2500,3000,3200,4200,5100,5800,6300,6700,6800,6900,14533,0,600,1585.8132201541455,3.7283999990904704,6892.434999994293,13209.601389940137
1789668393,500,,Aggregated,143.500000,0.000000,600,2500,3000,3200,4200,5100,5700,6300,6700,6800,6900,14683,0,600,1586.6964327589878,3.7283999990904704,6892.434999994293,13225.953279302596
1789668394,500,,Aggregated,141.000000,0.000000,600,2500,3000,3300,4200,5100,5700,6300,6700,6800,6900,14860,0,600,1588.0740577052661,3.7283999990904704,6892.434999994293,13263.555720053835
1789668395,500,,Aggregated,143.700000,0.000000,600,2500,3000,3200,4200,5100,5700,6300,6700,6800,6900,15028,0,600,1586.9751574793859,3.7283999990904704,6892.434999994293,13324.51417354272
1789668396,500,,Aggregated,146.000000,0.000000,600,2400,3000,3200,4200,5100,5700,6300,6700,6800,6900,15205,0,600,1579.2400301282605,3.7283999990904704,6892.434999994293,13333.268661624466
1789668397,500,,Aggregated,149.100000,0.000000,600,2400,3000,3200,4200,5100,5700,6300,6700,6800,6900,15368,0,600,1573.1284064940255,3.7283999990904704,6892.434999994293,13365.766137428423
1789668398,500,,Aggregated,153.300000,0.000000,600,2400,3000,3200,4100,5100,5700,6300,6700,6800,6900,15513,0,600,1567.0112261200409,3.7283999990904704,6892.434999994293,13383.838844839811
1789668399,500,,Aggregated,154.300000,0.000000,600,2300,2900,3200,4100,5100,5700,6300,6700,6800,6900,15668,0,600,1560.7857457173975,3.7283999990904704,6892.434999994293,13382.675708450344
1789668400,500,,Aggregated,152.600000,0.000000,600,2300,2900,3200,4100,5100,5700,6300,6700,6800,6900,15784,0,600,1556.9431898695007,3.7283999990904704,6892.434999994293,13371.332932083122
1789668401,500,,Aggregated,152.900000,0.000000,600,2300,2900,3200,4100,5100,5700,6300,6700,6800,6900,15905,0,600,1553.626304124501,3.7283999990904704,6892.434999994293,13346.803961018548
1789668402,500,,Aggregated,152.900000,0.000000,600,2300,2900,3200,4100,5100,5700,6300,6700,6800,6900,16029,0,600,1552.7988033751456,3.7283999990904704,6892.434999994293,13331.021273940982
1789668404,500,,Aggregated,149.500000,0.000000,610,2300,2900,3200,4100,5100,5700,6300,6700,6800,6900,16196,0,610,1561.9988387750147,3.7283999990904704,6892.434999994293,13350.116263274882
